text,label
"One of the better Vance films succeeds more on interesting plot and artful direction by none other than Michael Curtiz. This time around a generally hated financier is found dead - shot in the head - in his locked and bolted bedroom on the upper floor. Philo Vance, hearing of the situation while about to set off for Italy, decides to end his vacation and try to solve what he thinks is a murder and what everyone else is considering a suicide. William Powell is as affable a Philo Vance as you will find. He never seems to press and is always very smooth in what he says and does. Powell is aided by a host of very talented actors - some first-rate character actors and actresses like Mary Astor as a niece that hated her uncle, Ralph Morgan as the dead man's secretary, Paul Cavanaugh as a rival dog fancier, Arthur Hohl as a mysterious butler, Helen Vinson as the next door kept blonde, and two really good performances by James Lee as the Chinese cook and portly Eugene Palette as a wise-cracking police detective. Add into the mix a wonderfully comedic turn by Etienne Girardot as a public coroner always missing his meal. It is this depth of suspects and a story that has many plots twists and turns that make The Kennel Murder Case a fast-moving, fun mystery.",1
"Some people thought this was funny because they loved the political issues discussed in this piece. I, however, am so tired of the state of the two party system in our country that I can't stomach propaganda from either side. I was hoping for a horror show, but got ""cute"" zombies and partisan bull crap. I watch my horror films to be scared. This didn't even attempt to be scary. Also, this doesn't have the wit of Romero in his political/cultural satire laced in his movies...this was a blatant, no-imagination story that was hard for me to stomach (for the wrong reasons). On the bright side, if you hate Bush...you'll love this (I'm not condoning hate or Bush with this statement)",0
"I spotted the DVD on a store near my home, and since I'm a ""cheesy horror movie/alien flicks"" addict, I wondered how good it was. It even had two award mentions on the cover (I don't remember what festival it won) so I figured ""Hey this might be good"". So I bought it (for five euros) and I came here to IMDb to check out some reviews. Here, either people bashed the movie to say it was bad, or people said the movie was a wonderful feat in indie movies bla, bla. I then played the DVD, not thinking about any review I had read, with an open mind, and not expecting anything at all.<br /><br />Man... I don't' like being this critical, but the movie was genuinely bad... OK, I'm just going to give out some pointers of what I thought:<br /><br />1-Acting/dialog: The acting was so confusing... sometimes the actors did a decent job, but there were scenes were I could spot no effort at all from them! The dialog was even worst... I think it was probably the aspect I most disliked in the whole movie. The talking in between characters seemed... off. Not just bad, but far away from the actual happenings in the movie. The monologues of the female character, although well delivered, became boring and annoying in a little while... But of course the most ridiculous aspect was the... ""aliens"" or the ""infected""... I wont even comment on that one, just going to say that it was absolutely ridiculous and took the entire mood away from the picture; 2-Visuals: the strongest aspect in the movie... if you forget the awful FX and light flashes they used to simulate explosions or what the hell they were supposed to be. The ""camera in car"" aspect was quite cool actually, but they didn't even used the environment to inspire fear or dread. They left that to cheap sound and video FX and the three ""infected"" characters. The movie becomes boring in so many scenes...; 3-Sound: Talk about editing... this movie has no problems in showing how weakly edited it was. From computer sounds imitating the forest animals to the ""alien dialog""... ah...<br /><br />So what did I like in the movie... (SPOILERS) the only thing I really liked and it was actually quite scary was the succession of two scenes where the car is still and you spot something/someone walking in a distant. At first I really thought it was me seeing things, but when the character realizes that the ""figures"" coming towards her were her own reflection, I was surprised! Pretty creepy idea done well! Apart from that... I had an awful time.<br /><br />And I don't recommend this to anyone... not even ""teen get together"" because you can't even laugh at this...<br /><br />I give it a solid 2. Only some technical achievements worked here... apart from that... yeah... nothing",0
"What crack are you smoking? This movie, while gloriously entertaining, is awful! <br /><br />The action scenes are so obviously fake it's kind of sad. The colonel's daughter is painfully irritating. The ninja training camp is so hilarious it is almost not worth mentioning. And when Joe puts the bucket over his head and beat up the other army guy, I just about peed myself. I could go on...<br /><br />Entertaining, arguably so. Good, no. Well made, certainly not.<br /><br />As a commentary on America as empire, it's actually pretty good. Joe as a typical white conqueror isn't all that surprising, especially in the context of mid-1980s American cinema.",0
"If it wasn't for Colin Firth, the movie would be ready for the dust bin! So foreseable, so silly and so badly acted!! Only Colin Firth, as always, shines through this mess as single light on the end of the tunnel!!<br /><br />The worst was Jennifer Rubin's acting, for sure! Maybe it was because of this script (did they actually have really written one or was it just made up ""on the way""???).<br /><br />To cut a tooo long story short:<br /><br />It is a MUST SEE only for Colin Firth Fanatics (like me) since he is incredibly sexy and good acting (struggling hard against this ""mentally challenged"" script). These minutes of Colin-Screen-Time make up a lot of this movie. <br /><br />Don't spend too much money on it, though. Try to see or get it as cheap as possible (an auction or something like that) and then do stick to the Colin Firth scenes. <br /><br />The rest of the movie might be dangerous for anyones mental health.",0
"This movie was a disappointment. I was looking forward to seeing a good movie. I am the type of person who starts a movie and doesn't turn it off until the end, but I was forcing myself not to turn it off. <br /><br />Theonly reason why I didn't turn it off was because I am a huge Christian Slater fan and I wanted to see him act in it. I was really speechless after I finished watching the movie. <br /><br />This movie was one of the worst movies that I have seen in my life. Thank you Christian Slater for putting some humor into it. If you hadn't been in this movie I would of been bored out of my mind.<br /><br />I also agree that Anthony Hopkins needs to stick to acting. By the time the movie was over I didn't even get the plot. I was both confused and annoyed.",0
"The Woman In Black is fantastic in all aspects. It's scary, suspenseful and so realistic that you can actually see it happening in real life. I first saw this on the TV back in 1989, and with all the lights off and the volume turned up, it was probably the most creepy experience of my entire life. I managed to get hold of a copy, and now, I make sure to bring it out every Halloween and show it too unsuspecting family members, who have no idea what they're in for, and all I can do is laugh with glee. As for the film:<br /><br />It starts out with a young lawyer named Arthur Kipps, who is assigned by his firm to go to the market town of Crythin Gifford to settle the papers of a recently deceased client - Mrs. Alice Drablow. <br /><br />This film starts off as a reasonably solid and interesting ghost story. But then, Arthur attends the funeral, and from that scene on, we do not feel safe. We are constantly on edge and biting our nails, and that goes on for the next hour or so, until the final, thrilling finale.<br /><br />A warning to all new viewers though: do not watch this alone...",1
"algernon4's comment that Ms Paget's ""ultra lewd dance in (this film) is the most erotic in the history of films"" is certainly one doozy of an exaggeration. It isn't even Debra Paget's most erotic dance. Her near nude gyrations in Fritz Lang's ""The Indian Tomb"" make this number look decidedly tame. As for being the most erotic in the history of dance. Well! Where do I start? Salma Hayek's performance as Santanico Pandemonium in ""From Dusk to Dawn"" (1996); Jamie Lee Curtis in ""True Lies"" (1994); Jessica Alba in ""Sin City"" (2005); Rose McGowan in ""Terror Planet"" (2007); Sheila Kelley in ""Dancing at the Blue Iguana"" (2000), blah, blah, blah.<br /><br />Don't get me wrong. I love the sequence and have included it in my ""Cheesecake Dance"" series on Youtube. I just think that making a claim like ""most erotic in the history of film"" is really going out on a very fragile limb.",1
"I am a huge Robert Taylor fan and I have been trying to find all of his films. This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed. I know he was a contract player with little control over his scripts, but the acting was as bad as the script. Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable. Considering the relations off screen between Taylor and Stanwyck, it was surprising how little chemistry there was on screen between the two of them. But the premise of the film was so ridiculous: that the President of the U.S. would order a Navy Lt to leave the service secretly to hunt down bank robbers, and report only to the President, that it made it hard to appreciate anything else about the film. The death row scenes were entirely unmoving. The only thing worse than Taylor's acting was Stanwyck's singing. She got better later in Ball of Fire-thank heavens.",0
"When a BBC murder thriller is this rife with heterosexual dysfunction, you know who the killer must be: The Homosexual.<br /><br />Who murdered the sexy blonde teenager (who's also a pathological liar) on her way home from school? Let's see, could it be the mother who (against all common sense) is letting her teenaged son make unchaperoned visits to his serial-killer father behind bars? Could it be the moody son, who's impressed by his dad's no-nonsense attitude about women? Could it be the serial killer himself, who seems able to manipulate events from behind bars, a la Hannibal Lecter? Could it be mom's boyfriend, a teacher at the school whose affair with an ex-student led to his wife's suicide? Or could it be boyfriend's daughter, who goes blabbing everyone's secrets at school, causing untold misery? No, it's none of these likely suspects. It's...The Homosexual!<br /><br />The only mystery for the viewer is guessing who The Homosexual is. Of course, it could be anybody, since the only characteristics of The Homosexual are shameful secrecy and a propensity to murder and otherwise make life complicated for the ""normal"" folks. The Homosexual is the invisible root cause of society's ills; only when this person is exposed and eliminated can the fractured family come back together, and things can return to normal...whatever that is.<br /><br />As for the cast, both Jemma Redgrave and Robson Green are now officially past their sell-by dates. The world could get by marvelously without ever seeing either on screen again, but as long as the BBC has roles for The Aggrieved Woman and The Misunderstood Man, I suppose they'll keep coming back in movies like this one.",0
"When you typically watch a short film your always afraid that the person creating the film tries to throw too much into it. That's not the case with this one. A great story about a young girl who's had enough and other worldly forces trying to help make things right.<br /><br />Eric Etebari does a wonderful job of representing the spirit of twisted justice and helps to convey the complexities of the blurred line of right and wrong.<br /><br />Both the young girl and the father give great performances in this wonderful short film, but Eric's performance is definitely the show stealer in this story.<br /><br />I definitely recommend this film for it's complexity, performance, and great over all story.",1
I saw this in the summer of 1990. I'm still annoyed by how bad this movie is in 2001.<br /><br />Implausible plot. You'd have to be a child to think this could happen.<br /><br />I'm just really annoyed by it. Don't see this.,0
"I had a video of the thing. And I think it was my fourth attempt that I managed to watch the whole film without drifting off to sleep. It's slow-moving, and the idea of a mid-Atlantic platform, which may have been revolutionary at the time, is now just a great big yawnaroony. Apart from Conrad Veidt, the rest of the cast are pretty forgettable, and it is only in the action towards the end that things get really interesting. When the water started to spill big-time it even, on one occasion, woke me up.<br /><br />But give the man his due. No one could hold a cigarette like Conrad Veidt. He doesn't wedge it between his index and middle fingers like the lesser mortals. He holds it in his fingers, while showing us the old pearly-browns. There are a few scenes in this film where the smoke drifts up to heaven against a dark background,and looks very artistically done. But it does not say much about this film if all that impresses you is the tobacco smoke.",0
"A woman who hates cats (Alice Krige) and her son (Brian Krause) have moved into a small town, and must deal with a mean teacher (Glenn Shadix), their incestuous relationship, a lovely girl (Mädchen Amick) and one hell of a big secret.<br /><br />Okay, so technically, this is a ""bad film"". But, who cares? It's so very fun! <br /><br />Impossible things (involving corn) happen, people freak out about kitty cats, there's bad one-liners, there's too much cheese to handle!<br /><br />So, yes. You will enjoy this. A lot. It won't move you, touch you, scare you, or thrill you in any way, but it will keep you entertained and laughing!",1
"If you speak French or can put up with sub-titles, you will really enjoy this movie. If on the other hand you just want to see God's most beautiful creatures, this is a must see. Not an ounce of silicon in sight. Zalman King eat your heart out. Sophie Marceau's body is the epitome of perfection and everything I had ever fantasized about. Her part is even in English. Even the fact that she was nude with John Malkovich did not detract for her beauty. Sophie is a ten if ever there was one. Chiara Caselli and Inés Sastre are 9.5s. Oh yeah, it is a pretty good story. Several little vignettes are woven together in a sort of Six Degrees of Separation style.",1
"This was god awful. The story was all over the place and more often than not I was confused because of horrible editing. I felt no sympathy for anyone because their characters were not developed enough. They were extremely superficial people with no dimension. Cheesy, cheesy stereotypes with subplots that went nowhere. The stripper chick was just a distraction, even if she was decent looking. I don't know what this was attempting to be, but how shocked was I when they showed this trash on Sundance? I almost cancelled my subscription. You'd think a channel like that would show more quality films. There are much, much better gay and lesbian themed films out there. ""The Celluloid Closet"" is an excellent documentary. I thoroughly enjoyed ""Wigstock: The Movie"". I'm sure there are others that have slipped my mind at the moment, but what I'm trying to say is that this just wasn't worth it. If you catch it on TV, ok, but otherwise don't bother.<br /><br />There were maybe three or four shots that looked really nice (sad I can count them on one hand), otherwise the cinematography was pretty crappy as well. The lighting was way off in a lot of places. I think some of the effects were used to try and add to something that just had practically nothing going for it.<br /><br />I can't deny Johnny Rebel is pretty hot (without the blond hair of course). Too bad his acting did nothing for me. Stick with real porn, buddy.<br /><br />3/10.",0
